Duration,
1038.68,
1039.37,
1042.56,
1015.95,
1050.33,
1015.47,
1064.51,
1014.34,
1021.16,
1051.88,
1036.73,
1030.09,
1036.11,
1034.13,
1016.47,
1052.8,
1027.68,
1043.78,
1041.21,
1045.3,
1024.46,
1050.64,
1028.24,
1030.58,
1028.09,
1026.37,
1030.6,
1053.47,
1031.68,
1029.99,
1028.75,
1022.12,
1039.52,
1030.77,
1018.61,
1024.95,
1023.6,
1024.13,
1059.55,
1023.73,
1012.04,
1031.07,
1031.5,
1027.84,
1028.65,
1035.02,
1045.97,
1024.66,
1033.55,
1039.59,
1053.57,
1027.16,
1043.31,
1030.09,
1022.78,
1030.23,
1040.56,
1035.49,
1012.96,
1026.98,
1036.21,
1036.67,
1039.58,
1040.07,
1046.19,
1031.09,
1040.16,
1009.32,
1027.72,
1039.37,
1037.86,
1028.52,
1033.49,
1023.39,
1018.67,
1050.6,
1025.83,
1020.48,
1053.51,
1033.54,
1025.34,
1022.35,
1031.21,
1037.85,
1023.87,
1035.23,
1045.02,
1045.35,
1024.18,
1069.26,
1039.6,
1022.24,
1039.38,
1025.97,
1036.78,
1023.87,
1012.59,
1021.97,
1045.55,
1012.05,
1042.64,
1034.68,
1040.03,
1017.15,
1008.7,
1013.05,
1014.51,
1014.24,
1021.84,
1031.04,
1019.55,
1010.12,
1035.93,
1010.32,
1023.61,
1025.39,
1016.29,
1007.82,
1031.92,
1028.61,
1039.7,
1024.6,
1017.56,
1039.4,
1017.04,
1032.12,
1018.49,
1037.87,
1011.01,
1049.58,
1041.89,
1032.59,
1042.58,
1010.01,
1040.03,
1021.26,
1059.74,
1033.62,
1017.3,
1023.51,
1009.33,
1043.84,
1018.03,
1016.78,
1026.03,
1016.88,
1025.34,
1022.99,
1019.41,
1035.67,
1036,
1043.13,
1036.49,
1036.01,
1030.22,
1038.91,
1027.07,
1036.46,
1022.7,
1023.38,
1007.13,
1021.26,
1040.58,
1051.58,
1031.23,
1031.55,
1044.45,
1027.41,
1024.26,
1027.87,
1034.02,
1059.82,
1035.8,
1031.56,
1026.52,
1035.15,
1013.02,
1016.53,
1027.64,
1026.78,
1019.87,
1038.73,
1020.72,
1027.13,
1043.12,
1027.8,
1027.25,
1027.46,
1014.77,
1035.72,
1033.71,
1023.44,
1026.13,
1010.84,
1040.21,
1039.12,
1031.52,
1015.75,
1041.76,
1022.06,
1037.13,
1027.56,
1026.9,
1037.35,
1026.92,
1044.84,
1035.08,
1031.73,
1021.2,
1016.58,
1037.16,
1041.15,
1051.79,
1025.65,
1023.49,
1036.39,
1039.12,
1044.01,
1029.08,
1041.31,
1014.8,
1029.44,
1028.74,
1018.16,
1019.94,
1032.1,
1036.6,
1042.16,
1022.89,
1042.5,
1055.72,
1029.91,
1044.17,
1020.15,
1039.54,
1028.53,
1042.24,
1050.47,
1025.01,
1028.46,
1023.65,
1027.28,
1030.49,
1034.35,
1037.94,
1029.43,
1016.18,
1014.55,
1029.49,
1031.5,
1036.67,
1028.55,
1021.36,
1038.32,
1055.23,
1053.42,
1048.95,
1040.81,
1023.02,
1049.76,
1027.25,
1025.37,
1022.81,
1039.84,
1023.49,
1020.87,
1042.19,
1018.96,
1010.06,
1027.08,
1023.6,
1031.65,
1033,
1021.95,
1044.54,
1033.21,
1042,
1020.02,
1032.72,
1010.91,
1036.78,
1023.57,
1029.93,
1044.18,
1045.67,
1038.32,
1035.84,
1032.33,
1015.96,
1041.94,
1025.88,
1015.67,
1023.43,
1023.94,
1041.19,
1042.04,
1052.26,
1040.88,
1023.41,
1027.42,
1026.5,
1035.2,
1043.01,
1030.77,
1011.31,
1033.3,
1026.88,
1012.07,
1037.35,
1028.08,
1028.35,
1050.77,
1023.01,
1034.12,
1040.84,
1022.85,
1022.65,
1041.58,
1032.43,
1020.25,
1036.5,
1042.68,
1045.7,
1042.05,
1039.24,
1036.53,
1030.03,
1010.4,
1023.43,
1012.4,
1030.79,
1027.75,
1023.84,
1008.93,
1019.23,
1041.56,
1031.27,
1022.79,
1031.31,
1048.74,
1041.27,
1073.18,
1041.28,
1017.37,
1039.37,
1038.55,
1023.89,
1014.45,
1042.65,
1009.77,
1010.32,
1016.14,
1038.42,
1009.93,
1024.38,
1053.37,
1033.65,
1027.8,
1039.42,
1009.47,
1021.26,
1040.19,
1032.05,
1029.5,
1036.56,
1035.06,
1041.56,
1018.93,
1011.71,
1028.02,
1025.46,
1025.68,
1042.43,
1018.47,
1038.88,
1026.12,
1040.2,
1012.73,
1038.65,
1043.2,
1052.36,
1025.81,
1037.23,
1024.79,
1031.19,
1043.52,
1047.48,
1039.11,
1033.45,
1022.49,
1013.11,
1028.5,
1030.25,
1023.29,
1024.36,
1030.81,
1015.54,
1026.39,
1024.18,
1043.92,
1027.11,
1013.6,
1013.14,
1042.61,
1010.24,
1035.83,
1030.88,
1020.32,
1014.43,
1024.53,
1025.16,
1041.4,
1022.2,
1019.18,
1039.27,
1019.38,
1030.79,
1021.07,
1037.85,
1041.12,
1024.81,
1027.9,
1017.74,
1017.71,
1029.26,
1037.46,
1022.31,
1032.92,
1007.19,
1029.22,
1031.37,
1028.72,
1054.25,
1022.47,
1033.48,
1039.44,
1030.48,
1024.6,
1031.75,
1030.07,
1018.17,
1033.89,
1019.25,
1014.77,
1041.2,
1013.47,
1045.16,
1024.47,
1018.59,
1042.7,
1054.36,
1013.72,
1017.6,
1033.86,
1022.21,
1026.9,
1022.01,
1041.67,
1025.02,
1029.83,
1011.91,
1027.62,
1018.14,
1029.66,
1013.38,
1033.59,
1046.53,
1035.34,
1013.71,
1028.72,
1041.2,
1028.94,
1063.81,
1029.62,
1030.41,
1031.22,
1027.18,
1038.16,
1048.1,
1021.54,
1028.06,
1034.53,
1028.81,
1022.23,
1012.18,
1035.29,
1031.5,
1045.41,
1038.67,
1018.01,
1048.69,
1013.31,
1023.21,
1045.48,
1023.36,
1016.9,
1029.08,
1083.1,
1029.88,
1027.29,
1032.96,
1023.48,
1024.19,
1035.05,
1018.02,
1034.73,
1020.98,
1013.57,
1046.29,
1025.41,
1041.15,
1029.21,
1031.86,
1026.07,
1032.27,
1024.85,
1016.19,
1021.16,
1049.65,
1045.7,
1039.1,
1025.07,
1023.71,
1020.15,
1027.75,
1050.33,
1018.18,
1037.07,
1022.5,
1022.11,
1045.72,
1011.79,
1026.45,
1030.94,
1031.29,
1011.25,
1031.92,
1025.23,
1036.19,
1028.25,
1012.6,
1025.85,
1041.94,
1038.71,
1009.73,
1030.75,
1035.31,
1043.16,
1035.27,
1042.66,
1037.96,
1008.22,
1017.9,
1031.16,
1026.89,
1030.04,
1025.9,
1040.42,
1051.35,
1035.43,
1013.93,
1030.43,
1036.79,
1017.07,
1062.61,
1042.72,
1023.02,
1039.09,
1027.76,
1049.36,
1012.75,
1010.99,
1018.36,
1039.61,
1024.6,
1038.24,
1022.27,
1050.12,
1028.72,
1013.14,
1039.63,
1032.32,
1025.12,
1049.94,
1057.36,
1039.43,
1021.12,
1021.81,
1044.2,
1040.58,
1010.53,
1021.39,
1020.41,
1015.81,
1016.46,
1013.99,
1035.1,
1025.76,
1032.16,
1010.04,
1018.33,
1049.55,
1036.72,
1062.16,
1037.79,
1017.24,
1041.15,
1021.52,
1041.05,
1039.08,
1019.61,
1024.85,
1035.26,
1017.91,
1028.74,
1036.44,
1020.19,
1047.85,
1051.59,
1038.79,
1028.14,
1011.51,
1046.6,
1031.69,
1035.15,
1009.91,
1036.81,
1031.63,
1032.63,
1010.69,
1032.77,
1041.62,
1053.55,
1047.18,
1022.74,
1041.59,
1037.76,
1016.68,
1037.66,
1018.25,
1012.53,
1018.17,
1011.62,
1048.36,
1020.6,
1031.83,
1025.54,
1040.08,
1027.7,
1023.75,
1045.95,
1013.48,
1034.01,
1032.95,
1032.3,
1019.96,
1043.67,
1023.03,
1012.51,
1034.01,
1021.88,
1038.55,
1038.69,
1017.49,
1023.72,
1017.96,
1020.44,
1021.35,
1037.27,
1041.31,
1030.34,
1009.28,
1032.18,
1031.23,
1029.5,
1014.64,
1024.75,
1033.49,
1037.05,
1007.11,
1022.3,
1042.6,
1014.98,
1041.89,
1020.23,
1039.2,
1037.51,
1040.13,
1020.1,
1015.44,
1026.94,
1033.91,
1041.7,
1017.81,
1014.44,
1016.33,
1017.13,
1039.69,
1024.49,
1027.52,
1015.18,
1031.24,
1023.08,
1017.25,
1049.17,
1027.96,
1052.17,
1024.89,
1018.9,
1044.08,
1028.77,
1017.77,
1018.43,
1029.61,
1042.28,
1031.4,
1014.28,
1024.33,
1039.2,
1031.91,
1041.67,
1051.14,
1037.62,
1028.67,
1047.3,
1031.9,
1036.82,
1038.6,
1056.03,
1054.03,
1034.42,
1033.79,
1044.8,
1063.59,
1037.03,
1028.2,
1051.64,
1016.12,
1042.13,
1042.87,
1037.88,
1035.99,
1031.61,
1032.15,
1029.55,
1025.27,
1029.05,
1022.84,
1027.15,
1027.79,
1025.89,
1027.71,
1023.69,
1042.13,
1025.43,
1026.4,
1021.54,
1029.38,
1028.21,
1010.51,
1011.81,
1007.4,
1030.16,
1017.15,
1031.68,
1031.84,
1009.76,
1021.14,
1020.75,
1025.22,
1049.97,
1039.82,
1031.77,
1006.72,
1023.22,
1041.02,
1032.27,
1009.12,
1039.45,
1026.22,
1045.59,
1027.76,
1047.01,
1032.53,
1031.43,
1053.62,
1012.87,
1026.37,
1041.71,
1037.78,
1039.2,
1007.4,
1013.91,
1042.06,
1012.32,
1025.43,
1055.16,
1021.19,
1014.51,
1039.08,
1022,
1017.9,
1028.63,
1017.8,
1034.48,
1020.72,
1034.86,
1029.63,
