Duration,1.628526971,1.37
1.44,,
1.48,,
1.9,,
1.45,,
1.47,,
1.35,,
1.37,,
1.32,,
1.31,,
1.32,,
1.47,,
1.25,,
1.19,,
1.23,,
1.44,,
1.21,,
1.32,,
1.32,,
1.4,,
1.28,,
1.38,,
1.33,,
1.4,,
1.57,,
1.36,,
1.33,,
1.27,,
1.4,,
1.3,,
1.3,,
1.28,,
1.29,,
1.42,,
1.25,,
1.33,,
1.44,,
1.28,,
1.31,,
1.79,,
1.41,,
1.56,,
1.7,,
2.32,,
1.61,,
1.46,,
1.37,,
1.4,,
1.49,,
1.36,,
1.58,,
1.44,,
1.31,,
1.43,,
1.67,,
1.45,,
1.35,,
1.3,,
1.34,,
1.5,,
1.21,,
1.27,,
1.69,,
1.65,,
1.46,,
1.44,,
1.7,,
1.28,,
1.32,,
1.36,,
1.31,,
1.27,,
1.67,,
1.41,,
1.31,,
1.31,,
1.29,,
1.35,,
1.4,,
1.84,,
1.43,,
1.43,,
1.5,,
1.45,,
1.23,,
1.57,,
1.47,,
1.39,,
2.38,,
1.33,,
1.31,,
1.38,,
1.43,,
1.4,,
1.28,,
1.61,,
1.56,,
1.56,,
1.4,,
1.34,,
1.37,,
1.42,,
1.37,,
1.58,,
1.32,,
1.42,,
1.4,,
1.25,,
1.49,,
1.34,,
1.26,,
1.4,,
1.33,,
1.37,,
1.29,,
1.39,,
1.46,,
1.49,,
2.02,,
1.51,,
1.43,,
1.67,,
1.53,,
1.64,,
1.47,,
1.47,,
1.3,,
1.28,,
1.27,,
1.47,,
1.49,,
1.36,,
1.27,,
1.53,,
1.36,,
1.31,,
1.39,,
1.55,,
1.31,,
1.28,,
1.28,,
1.3,,
1.66,,
1.29,,
1.27,,
1.4,,
1.38,,
1.6,,
3.88,,
1.77,,
1.64,,
1.36,,
1.32,,
1.32,,
1.41,,
1.43,,
1.35,,
1.58,,
1.67,,
1.6,,
3.9,,
1.43,,
1.4,,
1.36,,
1.41,,
1.47,,
1.36,,
1.35,,
1.46,,
1.42,,
1.53,,
1.39,,
1.48,,
1.49,,
1.26,,
1.34,,
1.31,,
1.34,,
1.4,,
1.27,,
1.32,,
1.45,,
1.52,,
1.57,,
1.83,,
1.88,,
1.42,,
1.32,,
1.5,,
1.35,,
1.56,,
1.38,,
1.35,,
1.32,,
1.36,,
1.38,,
1.35,,
1.43,,
1.46,,
1.39,,
1.43,,
1.97,,
1.48,,
1.45,,
1.44,,
1.57,,
1.47,,
1.4,,
1.77,,
1.41,,
1.42,,
1.48,,
1.5,,
1.36,,
1.39,,
1.41,,
1.41,,
1.42,,
1.51,,
1.45,,
1.39,,
1.4,,
1.52,,
1.49,,
1.44,,
1.46,,
1.27,,
1.64,,
1.55,,
1.52,,
1.34,,
1.71,,
1.42,,
1.38,,
1.37,,
1.41,,
1.46,,
1.52,,
1.37,,
1.44,,
1.54,,
1.46,,
1.37,,
1.34,,
1.78,,
1.53,,
1.35,,
1.44,,
1.45,,
1.41,,
1.45,,
1.35,,
4,,
1.55,,
1.4,,
1.4,,
1.37,,
1.5,,
1.32,,
1.55,,
1.67,,
1.62,,
1.62,,
1.62,,
1.45,,
1.61,,
1.37,,
1.43,,
1.41,,
1.55,,
1.49,,
1.6,,
1.44,,
1.46,,
1.48,,
1.54,,
1.32,,
1.47,,
1.66,,
1.52,,
2.25,,
1.47,,
1.82,,
1.47,,
1.66,,
1.86,,
1.48,,
1.73,,
1.5,,
1.77,,
1.92,,
1.67,,
1.51,,
1.42,,
1.7,,
2.76,,
5.19,,
1.6,,
1.63,,
1.41,,
21.01,,
1.75,,
1.78,,
1.49,,
1.54,,
1.66,,
1.45,,
1.52,,
1.53,,
1.61,,
1.66,,
1.48,,
1.63,,
1.5,,
1.18,,
1.5,,
1.15,,
1.47,,
0.99,,
1.7,,
1.61,,
1.49,,
1.73,,
1.5,,
1.47,,
1.58,,
1.59,,
1.4,,
1.87,,
1.47,,
1.52,,
1.8,,
1.67,,
5.37,,
1.48,,
1.64,,
1.47,,
1.61,,
1.63,,
1.65,,
1.64,,
1.52,,
1.76,,
1.51,,
1.65,,
1.55,,
1.64,,
1.52,,
1.55,,
1.51,,
1.49,,
1.93,,
1.51,,
1.43,,
1.35,,
1.66,,
1.59,,
1.5,,
1.75,,
1.49,,
1.51,,
1.28,,
1.11,,
1.16,,
1.16,,
1.49,,
1.75,,
1.55,,
1.62,,
1.28,,
1.27,,
1.53,,
1.56,,
1.78,,
1.81,,
1.57,,
1.73,,
1.38,,
1.51,,
1.61,,
1.47,,
1.59,,
1.12,,
1.2,,
1.16,,
1.22,,
1.5,,
1.6,,
1.08,,
1.46,,
1.15,,
1.11,,
1.25,,
1.21,,
1.07,,
1.42,,
1.1,,
1.51,,
1.25,,
1.4,,
1.49,,
1.2,,
1.52,,
1.86,,
1.49,,
1.43,,
1.27,,
1.5,,
1.44,,
1.45,,
1.44,,
6.23,,
1.24,,
1.21,,
1.27,,
1.2,,
1.25,,
1.15,,
1.18,,
1.08,,
1.25,,
1.14,,
1.09,,
1.05,,
1.12,,
1.27,,
1.08,,
1.23,,
1.13,,
1.28,,
1.26,,
1.13,,
1.13,,
1.21,,
1.23,,
1.37,,
1.17,,
1.16,,
1.34,,
1.15,,
1.22,,
1.24,,
15.97,,
5.96,,
16.01,,
4.42,,
1.22,,
1.08,,
1.31,,
1.25,,
1.01,,
1.03,,
0.98,,
1.12,,
36,,
2.14,,
1.26,,
1.32,,
1.38,,
1.15,,
1.22,,
1.03,,
1.44,,
1.36,,
1.08,,
1.09,,
1.29,,
1.21,,
1.01,,
1.14,,
1.15,,
1.19,,
1.42,,
1.37,,
1.39,,
1.33,,
1.27,,
1.24,,
1.12,,
1.24,,
1.3,,
1.19,,
1.22,,
1.05,,
0.97,,
1.03,,
1.09,,
1.07,,
1.38,,
1.31,,
1.34,,
1.43,,
1.44,,
1.39,,
1.11,,
1.08,,
1.25,,
1.16,,
1.06,,
1.47,,
1.04,,
1.26,,
1.23,,
1.16,,
1.39,,
1.24,,
1.08,,
1.07,,
1.05,,
1.1,,
1.09,,
1.14,,
1.38,,
1.29,,
1.3,,
1.29,,
1.16,,
1.15,,
0.98,,
1.33,,
1.24,,
1.35,,
1.11,,
1.38,,
1.17,,
1.38,,
1.17,,
1.14,,
1.37,,
1.2,,
1.04,,
1.08,,
1.31,,
1.04,,
1.16,,
1.15,,
1.16,,
0.98,,
1.32,,
1.07,,
1.34,,
1.12,,
1.21,,
1.13,,
1.28,,
1.41,,
1.94,,
1.32,,
1.39,,
1.43,,
1.4,,
1.31,,
1.31,,
1.38,,
1.34,,
1.31,,
1.38,,
1.45,,
1.26,,
1.5,,
1.42,,
3.2,,
13.66,,
1.08,,
8.93,,
1.13,,
9.76,,
7.38,,
14.2,,
13.68,,
3.74,,
1.37,,
1.41,,
1.42,,
1.78,,
1.65,,
1.64,,
1.38,,
1.53,,
1.36,,
1.89,,
1.37,,
1.24,,
1.32,,
1.38,,
1.41,,
1.4,,
1.38,,
1.35,,
1.42,,
1.33,,
1.24,,
1.35,,
1.41,,
5.17,,
1.35,,
1.32,,
1.29,,
6.33,,
9.65,,
1.39,,
1.27,,
1.27,,
1.44,,
1.45,,
1.48,,
1.24,,
1.36,,
1.46,,
1.65,,
1.22,,
1.32,,
1.34,,
1.29,,
1.55,,
1.35,,
1.34,,
1.08,,
1.27,,
1.45,,
1.37,,
1.48,,
1.84,,
1.48,,
1.21,,
1.31,,
1.23,,
1.18,,
1.37,,
1.21,,
1.33,,
1.35,,
1.41,,
1.28,,
1.37,,
1.26,,
1.31,,
1.35,,
1.27,,
1.39,,
1.32,,
1.35,,
1.24,,
1.56,,
2.77,,
1.59,,
1.36,,
1.42,,
1.26,,
1.6,,
1.4,,
1.25,,
1.39,,
1.39,,
1.45,,
1.46,,
2.02,,
1.48,,
2.13,,
1.33,,
1.68,,
1.43,,
15.46,,
27.47,,
1.34,,
1.44,,
1.48,,
1.55,,
1.3,,
1.38,,
1.5,,
1.3,,
1.58,,
18.68,,
1.38,,
1.36,,
1.31,,
1.46,,
1.36,,
1.44,,
1.63,,
1.55,,
1.93,,
1.41,,
1.26,,
1.38,,
1.48,,
1.55,,
1.35,,
1.2,,
1.35,,
1.32,,
1.86,,
1.29,,
1.35,,
1.28,,
1.47,,
1.54,,
1.21,,
1.39,,
1.42,,
1.55,,
1.44,,
1.29,,
1.46,,
1.31,,
1.39,,
1.36,,
1.36,,
1.39,,
1.26,,
1.44,,
1.28,,
1.32,,
1.39,,
1.36,,
1.69,,
1.37,,
1.5,,
1.46,,
2.17,,
1.51,,
1.44,,
1.49,,
1.27,,
1.24,,
1.33,,
1.47,,
1.5,,
1.53,,
1.36,,
1.38,,
1.51,,
1.39,,
